"Dingle, Kerry Division",4,8,18,27,27,18,10,19,17,5,6,12,16,10,15
"Farranfore, Kerry Division",5,4,8,5,4,9,5,5,2,5,4,2,4,4,4
"Tralee, Kerry Division",245,287,202,261,293,289,261,270,198,166,141,146,125,145,111
"Ballylanders, Limerick Division",5,8,9,20,11,5,15,7,11,11,11,10,7,4,7
"Bruff, Limerick Division",9,11,20,25,23,21,14,17,20,15,18,15,11,3,7
"Bruree, Limerick Division",3,5,11,9,8,15,9,9,13,5,9,3,8,7,9
"Cappamore, Limerick Division",10,13,15,19,17,23,17,18,14,16,13,9,5,6,8
"Hospital Co Limerick, Limerick Division",10,14,11,12,22,16,20,16,15,9,8,4,5,4,10
"Kilmallock, Limerick Division",13,14,24,39,37,42,23,38,36,30,48,34,29,12,35
"Murroe, Limerick Division",2,3,3,6,9,30,30,18,19,7,8,6,11,8,8
"Oola, Limerick Division",4,1,7,12,4,5,8,4,0,4,3,5,1,1,0
"Pallasgreen, Limerick Division",4,7,9,16,17,13,18,12,10,12,5,6,11,3,5
